,artist_name,track_name,release_date,genre,lyrics,len
79498,bleachers,wake me,2014,rock,right start know away believe capture heart whoa believe capture heart stake life somebody gonna quit girls believe capture heart whoa believe capture heart lonely lonely lonely lonely lonely lonely lonely lonely lonely lonely lonely lonely lonely lonely lonely lonely lonely lonely lonely lonely life lonely lonely lonely believe capture heart right start know away believe capture heart whoa believe capture heart,62
79501,phantogram,black out days,2014,rock,stayay awayay awayay hide leave face mind save eye thousand voice howl head speak tongue recognize face mirror wall tell ways stay away awayay awayay stay awayay awayay awayay hole fireworks explode hand paint star shine bloody stay away away stay away away stay hear voice time away away hear voice haunt mind stay hear voice time away away hear voice haunt mind black days recognize anymore,67
79502,the walters,life,2014,rock,momma say grow pain little bitty wave tide time fly imaginary line hazy winter move days life move slowly life move slowly life move slow make wonder go stay dream place know life move slowly life move slowly know better better know better better better better better better,48
79503,lincoln brewster,there is power,2014,rock,gather come power power power power power power fear stand word come silence doubt power power power power power power save break chain remain proclaim power power power power power power power power power power power power power power,39
79504,bush,little things,2014,rock,bleach night load wrong right spin howl moon cause river load today take question arm dead come true go come scratch away little things kill tear brain little things kill little things kill tear brain little things kill bigger bigger boss denial best forget cupboard need food summer winter know go come scratch away little things kill tear brain little things kill little things kill tear brain little things kill touch mouth food addict addict bullshit kill kill starve crude welcome friends little things kill tear brain little things kill little things kill tear brain little things kill,98
79505,rac,let go,2014,rock,golden pure tell tell tell problems stay sober eat monster child eye eye glow tongue catch golden pure live crash smoke play play play rough things contain live crash smoke live crash smoke golden pure live crash smoke live crash smoke,41
79508,die antwoord,ugly boy,2014,rock,ugly rough tough care cause crazy crazy yeahooh ugly rough tough care cause crazy crazy world jealous know know homegirl precious life crazy know bless chill fuck worry trust trust ninjie cause play go okay problems away scar shit fuck care strap cash head straight crash cash rain want need real ugly rough tough care cause crazy crazy ugly rough tough care lyric commercial,64
79511,dave matthews band,what would you say,2014,rock,puppies hair fleas tick jump cause original fell come tumble cause original away tear drink years lifetime pass drop monkey string lifeline doggie chain bite mailman head think go knock knock door look mirror friend understand best speak rest morning rise lifetime pass drop monkey string life line doggie chain bite mailman forget birthday head think go knock knock door look mirror friend understand best speak rest morning rise lifetime pass drop monkey string life line doggie chain bite mailman,80
79514,broken bells,holding on for life,2014,rock,girl seat rest weary bone secret safe hand tell bout years hour maybe help understand callin home lovely lonely hold life hold life hold hold life hold life hold light cigarette burn cold wait street try look young miserable gotta kick latin quarter sit lovely lonely hold life hold life hold hold life hold life hold belong time yeah know hide hold life hold life hold hold life hold life hold,71
79515,bahamas,stronger than that,2014,rock,hell heart swell size beast bark like kick drum tell mouth make young know afraid fall flat know wall know crack know stronger lyric commercial,25
79517,angel olsen,unfucktheworld,2014,rock,quit dream moment start dance think mean keep mouth shut open door want tie hand trouble heart mend lose dream lose reason look save life need peace mind,28
79520,the kooks,sweet emotion,2014,rock,woman mind woman take time woman mind woman take time feel sweet emotion time near time near say feel sweet emotion time near time near sweet say feel sweet emotion time near time near feel like creation time near time near lyric commercial,43
