,artist_name,track_name,release_date,genre,lyrics,len
15705,escape the fate,my apocalypse,2006,pop,place place lie depths dream garden surround tree smoke silhouette barely stand rain look straight fall asleep destroy guillotine walk shadow better walk shadow question hide gallows safe sound walk shadow ways burn house transmission satellite need earthquake shake pity grind trust liars door better kill ones answer question fall asleep destroy guillotine walk shadow better walk shadow question hide gallows safe sound walk shadow ways burn house transmission satellite need earthquake shake pity grind vibrant color shade grey pain pain pain pain pain pain pain pain pain hide gallows better walk shadow question hide gallows safe sound walk shadow ways burn house,103
15708,ray lamontagne,empty,2006,pop,lift skirt knees walk garden row bare feet laugh learn count bless choose instead dwell disasters walk grass grow tall hard pain past bust rust cadillac sink field collect rain feel estrange cutthroat bust sunsets cold damp white mornings grow weary crack dust dimestore lips speak word loud hear blouse chair fall flower hair kiss country mouth plain outside rain tap leave sound like applaud quiet feel estrange look demons eye lay bare chest say best destroy hell time admit kind bore things kill ways listen walk things understand people hurt hide fuel inside feel estrange,96
15710,rise against,injection,2006,pop,spend days count hours awake night cover burden bury spite prayers light turn inside heart remember like care knees weak hand shake breathe drug alive leave life pull plug breath finally free trail crumb leave lose mean leave stay memories haunt ones bring closer matter grave fall cloud scream drug alive leave life pull plug breath finally free grip loosen break forsake word break fall comfort guide uncharted water lose compass forever forever end knees weak hand shake breathe drug alive leave life pull plug breath finally free,88
15712,the icicle works,whisper to a scream (birds fly),2006,pop,things forever build bricks trust mountains move come flow like water burn insight feather look cover bright elation steal sight children find indecision helpless forever whisper scream bird faithless daughter break bitter waste sacrifice nirvana night time send children find indecision helpless forever whisper scream whisper scream whisper scream whisper scream whisper scream children find indecision helpless forever whisper scream children find indecision helpless forever whisper scream children find indecision helpless forever whisper scream children find indecision helpless forever whisper scream,81
15713,three days grace,over and over,2006,pop,feel bring blame try away chase fall feel like stay drag pull away chase fall fall thoughts head live time feel dead know best want instead waste time fall fall,30
15716,three days grace,time of dying,2006,pop,grind motionless pain life flash eye fall asleep dream live nightmare survive feel alive lyric commercial,16
15720,alexi murdoch,all my days,2006,pop,search days days road know walk days try mind days turn night quietly stand shade days watch break promise rain try mind days turn night night friends stand near days cry aloud shake hand days look eye confound bright days turn night clearly look days soon smile know feel loneliness days look come sight days turn night days turn night breathe feel right breathe feel right breathe feel right breathe feel right,72
15723,sugarland,stay,2006,pop,sit star clock wall lay pray pray home go cry beg baby leave leave wait heart sleeve time like million years think die like stay knees tire lonely need call thing know live baby stay tell baby come time leave arm forever think truth like tire wait pain share stay knees tire lonely need call thing know live baby stay longer get stronger think know waste minute give best best time wanna leave stay knees tire lonely need beg thing know live baby stay yeah,85
15726,dem franchize boyz,"lean wit it, rock wit it",2006,pop,lean bounce club hoe post look blockhead white break bitch bank think like leave house slizzard higher plane nigga loose lean lean gotta friend gotta suck cock lean lean damn hard break spleen break spleen pull jeans pull jeans smoke green smoke green spot crunk bitch wanna dance perfect example watch face beat hand spot watch charlay road franchize boyz lean clean wanna lock leave right nigga lean vibing beat check feet bend knees everytime beat drop lean freeze befo finger purple leen purple green grams sock fuck mean see block doctor prescribe nigga need lean school people feet shit pimpin club hoe start chain nigga throw stack clip pistol pant middle scream nigga dance roll arm roll arm rotation rotation snap finger like temptations state doin dance see snap finger lean lean leave snap finger right snap finger happenin lean gotta pill shoot grams hate nigga shop hell yeah know bitch franchize money shit hold hold bitch leave right shit lean like snap wrist gangsters dance lean glock quickly gangsters bring cross chest nasty flashy flex wanna slow matrix play straight face dance killers dealers throats know chillen grow folk lean,192
15729,the red jumpsuit apparatus,your guardian angel,2006,pop,smile tear face replace stronger figure world turn cold break soul know deep inside fall stand forever save send heaven okay okay okay season change wave crash star fall days grow longer nights grow shorter fall stand forever save send heaven cause true heart throw away cause walk away tell stay stay pull string thrill know sky turn fall stand forever save send heaven fall stand forever save send heaven,70
15731,too $hort,blow the whistle,2006,pop,understand long super power thousand hours calculate math songs months albums bump beat hear rappers bitch like singers comedians yell time favorite word bitch gotta like hort bitch know play court hang dog stay porch blow whistle blow whistle blow whistle blow whistle grab spit blunt pimpc ball spittin bunb texas baby ball memphis baby hort oakland baby nothin pimpin days nigga lock real hoe know gots fuck fuck nigga hort fuck wanna like spit game like snoop pretty girls come need blow whistle blow whistle blow whistle blow whistle mind go brain blaze wide awake days poppin pills go real stop crash burn stand fall doin handle long time world play songs like shit get leave country come miami york houston chappelle bitch million dollars proud crazy wanna like come east oakland youngstas hyphy blow blow whistle blow whistle blow whistle bitch hort night baby album number fuck,149
